combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The skillful family, who grows valuable herbs in the northern Waldviertel region, has two greenhouses to protect and nurture young plants, and two large halls for drying and processing cut herbs.",0.569720844094,0.593369474478,0.591937552385,0.584402044671,0.585640970791,0.628701136252,,,1,0,0,0,0,0,,0.613555336287,35,301,2,646,0.9459459459,0.3178458289,0.628100117,0.1041666667,0.09383378016,0.2519692737,0.613555336287,81,301,56,646,0.6,0.3,27.34%,21.20%,15.61%,0.1901628501,0.630471685096,6,362,0,701,1,0.3405456256,0.6594543744,0.01630434783,0.01604278075,0.1036917234,0.630471685096,20,362,1,701,0.9523809524,0.3405456256,0.6118353268,0.05235602094,0.04962779156,0.1765267767,0.611945708595,53,273,9,657,0.8548387097,0.2935483871,0.5612903226,0.1625766871,0.1365979381,0.2892537239,0.611945708595,109,273,45,657,0.7077922078,0.2935483871,0.4142438207,0.2853403141,0.203358209,0.3027315161,0.637168204298,85,255,8,667,0.9139784946,0.2765726681,0.6374058265,0.25,0.1963048499,0.3896113669,0.637168204298,127,255,35,667,0.7839506173,0.2765726681,0.5073779492,0.332460733,0.2334558824,0.3786642622,0.618892206065,7,368,0,702,1,0.3439252336,0.6560747664,0.01866666667,0.01832460733,0.1106649401,0.618892206065,14,368,0,702,1,0.3439252336,0.6560747664,0.03664921466,0.03535353535,0.1550632934,0.642539273163,85,192,53,498,0.615942029,0.2782608696,0.3376811594,0.3068592058,0.2048192771,0.2667197865,0.642539273163,190,192,204,498,0.4822335025,0.2782608696,0.203972633,0.497382199,0.2448453608,0.2053734604,,0.3,0.6,,,,,
"The fact that grandson Andreas is the third generation to take care of the secret of marigold flowers and sees a future in agriculture, working together with SONNENTOR, gives Grandma Zach great pleasure.",0.604071992876,0.627691715739,0.618058613137,0.602281877160,0.630626990456,0.631914865126,,,1,0,0,0,0,1,,0.613603463889,35,300,2,647,0.9459459459,0.3167898627,0.6291560832,0.1044776119,0.09408602151,0.2525744987,0.613603463889,81,300,56,647,0.6,0.3,27.45%,21.26%,15.64%,0.1910116962,0.630551372023,6,361,0,702,1,0.3396048918,0.6603951082,0.01634877384,0.01608579088,0.1039069308,0.630551372023,20,361,1,702,0.9523809524,0.3396048918,0.6127760606,0.05249343832,0.04975124378,0.1769041086,0.612439849179,53,272,9,658,0.8548387097,0.2924731183,0.5623655914,0.1630769231,0.1369509044,0.2900357028,0.612439849179,109,272,45,658,0.7077922078,0.2924731183,0.4153190895,0.2860892388,0.2037383178,0.3036991508,0.637180853221,85,254,8,668,0.9139784946,0.2754880694,0.6384904252,0.2507374631,0.1967592593,0.3905603279,0.637180853221,127,254,35,668,0.7839506173,0.2754880694,0.5084625479,0.3333333333,0.2338858195,0.3797010401,0.618898244937,7,367,0,703,1,0.3429906542,0.6570093458,0.01871657754,0.01837270341,0.1108916875,0.618898244937,14,367,0,703,1,0.3429906542,0.6570093458,0.03674540682,0.03544303797,0.1553772046,0.642611387437,84,192,54,498,0.6086956522,0.2782608696,0.3304347826,0.3043478261,0.2028985507,0.2612316328,0.642611387437,189,192,205,498,0.4796954315,0.2782608696,0.2014345619,0.4960629921,0.2438709677,0.2029394571,,0.3,0.6,,,,,
Especially because growing herbs was not easy at the beginning.,0.574362727965,0.597401627304,0.604102645023,0.589443074994,0.568592700197,0.617023115714,,,0,0,0,0,0,0,,0.613902250924,35,300,2,647,0.9459459459,0.3167898627,0.6291560832,0.1044776119,0.09408602151,0.2525744987,0.613902250924,80,300,57,647,0.6,0.3,26.72%,21.05%,15.47%,0.1860437811,0.630967751211,6,360,0,703,1,0.338664158,0.661335842,0.01639344262,0.01612903226,0.1041228658,0.630967751211,20,360,1,703,0.9523809524,0.338664158,0.6137167943,0.05263157895,0.04987531172,0.1772826193,0.612491268895,52,272,10,658,0.8387096774,0.2924731183,0.5462365591,0.1604938272,0.1347150259,0.2819404226,0.612491268895,108,272,46,658,0.7012987013,0.2924731183,0.408825583,0.2842105263,0.202247191,0.2991312402,0.637272358940,85,253,8,669,0.9139784946,0.2744034707,0.6395750239,0.2514792899,0.1972157773,0.3915126023,0.637272358940,127,253,35,669,0.7839506173,0.2744034707,0.5095471466,0.3342105263,0.2343173432,0.3807406209,0.619192224953,7,366,0,704,1,0.3420560748,0.6579439252,0.01876675603,0.01842105263,0.1111191843,0.619192224953,14,366,0,704,1,0.3420560748,0.6579439252,0.03684210526,0.03553299492,0.15569213,0.642631915947,84,191,54,499,0.6086956522,0.2768115942,0.331884058,0.3054545455,0.2033898305,0.2626162331,0.642631915947,189,191,205,499,0.4796954315,0.2768115942,0.2028838373,0.4973684211,0.2441860465,0.2045229173,,0.3,0.6,,,,,
"But Grandma Zach persevered, because she was full of enthusiasm after attending a lecture by the herbalist Maria Treben.",0.636149018141,0.640288214293,0.642415356051,0.617560960249,0.613148648892,0.637414586611,,,1,0,0,0,0,0,,0.613956576529,35,299,2,648,0.9459459459,0.3157338965,0.6302120494,0.1047904192,0.09433962264,0.2531818928,0.613956576529,80,299,57,648,0.6,0.3,26.82%,21.11%,15.50%,0.1868927122,0.630979934997,6,359,0,704,1,0.3377234243,0.6622765757,0.01643835616,0.01617250674,0.1043395334,0.630979934997,20,359,1,704,0.9523809524,0.3377234243,0.6146575281,0.05277044855,0.05,0.1776623168,0.612570081613,52,271,10,659,0.8387096774,0.2913978495,0.547311828,0.1609907121,0.1350649351,0.2827208467,0.612570081613,108,271,46,659,0.7012987013,0.2913978495,0.4099008518,0.2849604222,0.2026266417,0.3001003432,0.637855171235,85,252,8,670,0.9139784946,0.273318872,0.6406596226,0.2522255193,0.1976744186,0.3924682158,0.637855171235,127,252,35,670,0.7839506173,0.273318872,0.5106317453,0.3350923483,0.2347504621,0.3817830254,0.619249300662,7,365,0,705,1,0.3411214953,0.6588785047,0.0188172043,0.01846965699,0.1113474357,0.619249300662,14,365,0,705,1,0.3411214953,0.6588785047,0.03693931398,0.03562340967,0.1560080766,0.642658391680,84,190,54,500,0.6086956522,0.2753623188,0.3333333333,0.3065693431,0.2038834951,0.2640053149,0.642658391680,189,190,205,500,0.4796954315,0.2753623188,0.2043331126,0.4986807388,0.2445019405,0.2061091364,,0.3,0.6,,,,,
"She began with collecting, packing and sending off common yarrow and small-flower willow herb.",0.550429358643,0.594956963344,0.580639221931,0.573809596269,0.562695930664,0.577613335661,,,0,0,0,0,0,0,,0.613968034450,35,298,2,649,0.9459459459,0.3146779303,0.6312680156,0.1051051051,0.09459459459,0.2537914728,0.613968034450,80,298,57,649,0.6,0.3,26.93%,21.16%,15.53%,0.1877434492,0.631156710641,6,358,0,705,1,0.3367826905,0.6632173095,0.01648351648,0.01621621622,0.1045569388,0.631156710641,20,358,1,705,0.9523809524,0.3367826905,0.6155982619,0.05291005291,0.05012531328,0.1780432093,0.612616301962,52,270,10,660,0.8387096774,0.2903225806,0.5483870968,0.1614906832,0.1354166667,0.2835040121,0.612616301962,108,270,46,660,0.7012987013,0.2903225806,0.4109761207,0.2857142857,0.2030075188,0.3010718649,0.637906400591,85,251,8,671,0.9139784946,0.2722342733,0.6417442213,0.2529761905,0.1981351981,0.3934271942,0.637906400591,127,251,35,671,0.7839506173,0.2722342733,0.511716344,0.335978836,0.2351851852,0.3828282743,0.619254185751,7,364,0,706,1,0.3401869159,0.6598130841,0.01886792453,0.01851851852,0.1115764468,0.619254185751,14,364,0,706,1,0.3401869159,0.6598130841,0.03703703704,0.03571428571,0.1563250512,0.642771409844,84,189,54,501,0.6086956522,0.2739130435,0.3347826087,0.3076923077,0.204379562,0.265398927,0.642771409844,189,189,205,501,0.4796954315,0.2739130435,0.205782388,0.5,0.2448186528,0.2076981406,,0.3,0.6,,,,,
"It was only when she started contributing to the household income that her husband came on board, too.",0.636617934084,0.629284882194,0.625133467261,0.641303397291,0.622076290786,0.611497297723,,,1,0,0,0,0,0,,0.613994728370,35,297,2,650,0.9459459459,0.3136219641,0.6323239818,0.1054216867,0.09485094851,0.2544032559,0.613994728370,80,297,57,650,0.6,0.3,27.03%,21.22%,15.56%,0.1885960073,0.631219211278,6,357,0,706,1,0.3358419567,0.6641580433,0.01652892562,0.0162601626,0.1047750872,0.631219211278,20,357,1,706,0.9523809524,0.3358419567,0.6165389957,0.05305039788,0.05025125628,0.1784253052,0.612651823749,52,269,10,661,0.8387096774,0.2892473118,0.5494623656,0.1619937695,0.135770235,0.2842899416,0.612651823749,108,269,46,661,0.7012987013,0.2892473118,0.4120513895,0.2864721485,0.2033898305,0.302045824,0.637918165610,85,250,8,672,0.9139784946,0.2711496746,0.64282882,0.2537313433,0.1985981308,0.3943895638,0.637918165610,127,250,35,672,0.7839506173,0.2711496746,0.5128009427,0.3368700265,0.2356215213,0.3838763888,0.619362352281,7,363,0,707,1,0.3392523364,0.6607476636,0.01891891892,0.01856763926,0.1118062229,0.619362352281,14,363,0,707,1,0.3392523364,0.6607476636,0.03713527851,0.0358056266,0.1566430609,0.642992845463,83,189,55,501,0.6014492754,0.2739130435,0.3275362319,0.3051470588,0.2024390244,0.2598971931,0.642992845463,188,189,206,501,0.4771573604,0.2739130435,0.2032443169,0.4986737401,0.2438391699,0.2052630062,,0.3,0.6,,,,,
Maria Zach has a wealth of herbal knowledge.,0.559961878627,0.594385488704,0.568871458587,0.550597677382,0.557184769812,0.566088762773,,,1,0,0,0,0,0,,0.614026787493,35,296,2,651,0.9459459459,0.3125659979,0.6333799481,0.1057401813,0.09510869565,0.2550172593,0.614026787493,80,296,57,651,0.6,0.3,27.14%,21.28%,15.59%,0.189450402,0.631275391377,6,356,0,707,1,0.334901223,0.665098777,0.01657458564,0.01630434783,0.1049939838,0.631275391377,20,356,1,707,0.9523809524,0.334901223,0.6174797294,0.05319148936,0.05037783375,0.1788086126,0.612814913808,52,268,10,662,0.8387096774,0.288172043,0.5505376344,0.1625,0.1361256545,0.285078658,0.612814913808,108,268,46,662,0.7012987013,0.288172043,0.4131266583,0.2872340426,0.2037735849,0.3030222395,0.637937083451,84,250,9,672,0.9032258065,0.2711496746,0.6320761318,0.251497006,0.1967213115,0.3880873944,0.637937083451,126,250,36,672,0.7777777778,0.2711496746,0.5066281032,0.335106383,0.2342007435,0.3794911859,0.619441309068,7,362,0,708,1,0.338317757,0.661682243,0.0189701897,0.01861702128,0.1120367693,0.619441309068,14,362,0,708,1,0.338317757,0.661682243,0.03723404255,0.0358974359,0.1569621126,0.643060711576,83,188,55,502,0.6014492754,0.2724637681,0.3289855072,0.3062730627,0.2029339853,0.2612935035,0.643060711576,188,188,206,502,0.4771573604,0.2724637681,0.2046935923,0.5,0.2441558442,0.2068551571,,0.3,0.6,,,,,
Hannes got a particularly good tip from his highly-esteemed Grandma Zach.,0.587025024807,0.605497160309,0.571601892547,0.555247696875,0.586065609925,0.548772823024,,,1,0,0,0,0,0,,0.614130299785,35,295,2,652,0.9459459459,0.3115100317,0.6344359143,0.1060606061,0.09536784741,0.2556335005,0.614130299785,80,295,57,652,0.6,0.3,27.24%,21.33%,15.63%,0.1903066487,0.631535431683,6,355,0,708,1,0.3339604892,0.6660395108,0.01662049861,0.01634877384,0.1052136339,0.631535431683,20,355,1,708,0.9523809524,0.3339604892,0.6184204632,0.05333333333,0.05050505051,0.1791931401,0.612825343907,52,267,10,663,0.8387096774,0.2870967742,0.5516129032,0.1630094044,0.1364829396,0.2858701845,0.612825343907,108,267,46,663,0.7012987013,0.2870967742,0.4142019271,0.288,0.2041587902,0.3040011303,0.638111070096,84,249,9,673,0.9032258065,0.2700650759,0.6331607305,0.2522522523,0.1971830986,0.3890510594,0.638111070096,126,249,36,673,0.7777777778,0.2700650759,0.5077127019,0.336,0.2346368715,0.3805416921,0.619556032695,7,361,0,709,1,0.3373831776,0.6626168224,0.01902173913,0.01866666667,0.1122680914,0.619556032695,14,361,0,709,1,0.3373831776,0.6626168224,0.03733333333,0.03598971722,0.1572822136,0.643075607182,83,187,55,503,0.6014492754,0.2710144928,0.3304347826,0.3074074074,0.2034313725,0.2626944293,0.643075607182,188,187,206,503,0.4771573604,0.2710144928,0.2061428677,0.5013333333,0.244473342,0.2084501529,,0.3,0.6,,,,,
"Although a practical woman, she has always had a sense of beauty.",0.595077136286,0.586989028688,0.614322799665,0.597278642304,0.574744410260,0.595987677041,,,1,0,0,0,0,0,,0.614130305039,35,295,2,652,0.9459459459,0.3115100317,0.6344359143,0.1060606061,0.09536784741,0.2556335005,0.614130305039,79,295,58,652,0.6,0.3,26.51%,21.12%,15.46%,0.1853245455,0.631571815451,6,354,0,709,1,0.3330197554,0.6669802446,0.01666666667,0.01639344262,0.1054340429,0.631571815451,20,354,1,709,0.9523809524,0.3330197554,0.619361197,0.05347593583,0.05063291139,0.1795788961,0.612935249571,52,266,10,664,0.8387096774,0.2860215054,0.552688172,0.1635220126,0.1368421053,0.2866645443,0.612935249571,108,266,46,664,0.7012987013,0.2860215054,0.4152771959,0.2887700535,0.2045454545,0.3049825158,0.638191308342,84,248,9,674,0.9032258065,0.2689804772,0.6342453292,0.2530120482,0.1976470588,0.3900181507,0.638191308342,126,248,36,674,0.7777777778,0.2689804772,0.5087973006,0.3368983957,0.2350746269,0.3815951013,0.619751073991,7,360,0,710,1,0.3364485981,0.6635514019,0.01907356948,0.01871657754,0.1125001945,0.619751073991,14,360,0,710,1,0.3364485981,0.6635514019,0.03743315508,0.03608247423,0.1576033709,0.643141356625,83,187,55,503,0.6014492754,0.2710144928,0.3304347826,0.3074074074,0.2034313725,0.2626944293,0.643141356625,187,187,207,503,0.4746192893,0.2710144928,0.2036047966,0.5,0.2434895833,0.2060135025,,0.3,0.6,,,,,
"Just like the flower beds in farm gardens are created mainly for their beauty, but do not make any monetary profit, she has always added dried flowers to teas to please the eyes and heart.",0.609500556072,0.624139055994,0.613646677401,0.576577273995,0.569861029861,0.603216270800,,,1,0,0,0,0,0,,0.614204493607,35,295,2,652,0.9459459459,0.3115100317,0.6344359143,0.1060606061,0.09536784741,0.2556335005,0.614204493607,78,295,59,652,0.6,0.3,25.78%,20.91%,15.29%,0.1803369067,0.631643564975,6,353,0,710,1,0.3320790216,0.6679209784,0.01671309192,0.01643835616,0.1056552162,0.631643564975,20,353,1,710,0.9523809524,0.3320790216,0.6203019307,0.05361930295,0.05076142132,0.1799658891,0.612944262249,52,265,10,665,0.8387096774,0.2849462366,0.5537634409,0.1640378549,0.1372031662,0.2874617612,0.612944262249,108,265,46,665,0.7012987013,0.2849462366,0.4163524647,0.2895442359,0.2049335863,0.3059664153,0.638408504776,84,247,9,675,0.9032258065,0.2678958785,0.6353299279,0.253776435,0.1981132075,0.3909886953,0.638408504776,126,247,36,675,0.7777777778,0.2678958785,0.5098818993,0.3378016086,0.2355140187,0.382651435,0.619911240266,7,359,0,711,1,0.3355140187,0.6644859813,0.01912568306,0.01876675603,0.1127330842,0.619911240266,14,359,0,711,1,0.3355140187,0.6644859813,0.03753351206,0.03617571059,0.157925592,0.643306357294,83,187,55,503,0.6014492754,0.2710144928,0.3304347826,0.3074074074,0.2034313725,0.2626944293,0.643306357294,186,187,208,503,0.4720812183,0.2710144928,0.2010667255,0.4986595174,0.2425032595,0.2035746259,,0.3,0.6,,,,,
She has also stuck with this with her tea mixtures for SONNENTOR.,0.595918710629,0.602474806594,0.602306008062,0.617164143172,0.587461381408,0.610252380089,,,0,0,0,0,0,0,,0.614235753457,35,294,2,653,0.9459459459,0.3104540655,0.6354918805,0.1063829787,0.0956284153,0.256251997,0.614235753457,78,294,59,653,0.6,0.3,25.89%,20.97%,15.32%,0.1811913266,0.631791790901,6,352,0,711,1,0.3311382879,0.6688617121,0.01675977654,0.01648351648,0.1058771591,0.631791790901,20,352,1,711,0.9523809524,0.3311382879,0.6212426645,0.05376344086,0.05089058524,0.1803541278,0.613148648892,52,265,10,665,0.8387096774,0.2849462366,0.5537634409,0.1640378549,0.1372031662,0.2874617612,0.613148648892,107,265,47,665,0.6948051948,0.2849462366,0.4098589582,0.2876344086,0.2034220532,0.3013871972,0.638571750803,84,246,9,676,0.9032258065,0.2668112798,0.6364145266,0.2545454545,0.1985815603,0.3919627205,0.638571750803,126,246,36,676,0.7777777778,0.2668112798,0.510966498,0.3387096774,0.2359550562,0.3837107152,0.619917204201,7,358,0,712,1,0.3345794393,0.6654205607,0.01917808219,0.0188172043,0.1129667659,0.619917204201,14,358,0,712,1,0.3345794393,0.6654205607,0.0376344086,0.03626943005,0.158248884,0.643365475509,83,186,55,504,0.6014492754,0.2695652174,0.331884058,0.3085501859,0.2039312039,0.2641000213,0.643365475509,186,186,208,504,0.4720812183,0.2695652174,0.2025160009,0.5,0.2428198433,0.2051731529,,0.3,0.6,,,,,
"To date, she sticks an uplifting bright orange coloured marigold behind the clear window of every tea package she fills for SONNENTOR.",0.624504848276,0.632325864974,0.607869005308,0.607442173754,0.599518115625,0.600771896203,,,0,0,0,0,0,0,,0.614322638941,35,293,2,654,0.9459459459,0.3093980993,0.6365478467,0.1067073171,0.09589041096,0.2568727667,0.614322638941,78,293,59,654,0.6,0.3,25.99%,21.02%,15.35%,0.1820476032,0.631856117117,6,351,0,712,1,0.3301975541,0.6698024459,0.01680672269,0.01652892562,0.1060998773,0.631856117117,20,351,1,712,0.9523809524,0.3301975541,0.6221833983,0.0539083558,0.05102040816,0.180743621,0.613151669922,52,264,10,666,0.8387096774,0.2838709677,0.5548387097,0.164556962,0.1375661376,0.2882618588,0.613151669922,107,264,47,666,0.6948051948,0.2838709677,0.4109342271,0.2884097035,0.2038095238,0.3023725974,0.638612188120,84,245,9,677,0.9032258065,0.2657266811,0.6374991253,0.2553191489,0.1990521327,0.3929402537,0.638612188120,126,245,36,677,0.7777777778,0.2657266811,0.5120510966,0.3396226415,0.2363977486,0.3847729639,0.620115695961,7,357,0,713,1,0.3336448598,0.6663551402,0.01923076923,0.01886792453,0.1132012453,0.620115695961,14,357,0,713,1,0.3336448598,0.6663551402,0.03773584906,0.03636363636,0.1585732543,0.643557186705,83,186,55,504,0.6014492754,0.2695652174,0.331884058,0.3085501859,0.2039312039,0.2641000213,0.643557186705,185,186,209,504,0.4695431472,0.2695652174,0.1999779298,0.4986522911,0.2418300654,0.2027323267,,0.3,0.6,,,,,
"Grandma Zach is right when she says that by doing so, the summer can be seen through the window of every SONNENTOR tea pack all year round.",0.592297763371,0.611012009182,0.596221144701,0.597400845673,0.584498249203,0.621904758181,,,0,0,0,0,0,0,,0.614617184664,35,292,2,655,0.9459459459,0.3083421331,0.6376038129,0.1070336391,0.09615384615,0.2574958274,0.614617184664,78,292,59,655,0.6,0.3,26.10%,21.08%,15.38%,0.1829057524,0.631897776039,6,350,0,713,1,0.3292568203,0.6707431797,0.01685393258,0.01657458564,0.1063233762,0.631897776039,20,350,1,713,0.9523809524,0.3292568203,0.6231241321,0.05405405405,0.05115089514,0.1811343773,0.613229801205,52,263,10,667,0.8387096774,0.2827956989,0.5559139785,0.1650793651,0.1379310345,0.2890648615,0.613229801205,107,263,47,667,0.6948051948,0.2827956989,0.4120094959,0.2891891892,0.2041984733,0.3033605426,0.638997094047,84,244,9,678,0.9032258065,0.2646420824,0.638583724,0.256097561,0.1995249406,0.3939213228,0.638997094047,126,244,36,678,0.7777777778,0.2646420824,0.5131356953,0.3405405405,0.2368421053,0.3858382032,0.620129397758,7,356,0,714,1,0.3327102804,0.6672897196,0.01928374656,0.01891891892,0.1134365278,0.620129397758,14,356,0,714,1,0.3327102804,0.6672897196,0.03783783784,0.03645833333,0.1588987105,0.643662729487,82,186,56,504,0.5942028986,0.2695652174,0.3246376812,0.3059701493,0.2019704433,0.2585839741,0.643662729487,184,186,210,504,0.4670050761,0.2695652174,0.1974398588,0.4972972973,0.2408376963,0.2002891945,,0.3,0.6,,,,,
"Thank you, Grandma Zach, for this fabulous idea!",0.564141774560,0.601082785771,0.587972303960,0.558661057666,0.549136791735,0.557196491142,,,2,0,0,0,0,0,,0.614685342695,35,291,2,656,0.9459459459,0.3072861668,0.6386597791,0.1073619632,0.09641873278,0.2581211974,0.614685342695,78,291,59,656,0.6,0.3,26.21%,21.14%,15.42%,0.1837657902,0.632066748898,6,349,0,714,1,0.3283160865,0.6716839135,0.01690140845,0.01662049861,0.1065476615,0.632066748898,20,349,1,714,0.9523809524,0.3283160865,0.6240648658,0.05420054201,0.05128205128,0.1815264057,0.613291049136,52,262,10,668,0.8387096774,0.2817204301,0.5569892473,0.1656050955,0.1382978723,0.2898707934,0.613291049136,107,262,47,668,0.6948051948,0.2817204301,0.4130847647,0.2899728997,0.2045889101,0.3043510528,0.639121932539,84,243,9,679,0.9032258065,0.2635574837,0.6396683227,0.2568807339,0.2,0.3949059559,0.639121932539,126,243,36,679,0.7777777778,0.2635574837,0.514220294,0.3414634146,0.2372881356,0.3869064557,0.620247481482,7,355,0,715,1,0.3317757009,0.6682242991,0.01933701657,0.0189701897,0.1136726192,0.620247481482,14,355,0,715,1,0.3317757009,0.6682242991,0.0379403794,0.0365535248,0.15922526,0.643981246619,82,186,56,504,0.5942028986,0.2695652174,0.3246376812,0.3059701493,0.2019704433,0.2585839741,0.643981246619,183,186,211,504,0.4644670051,0.2695652174,0.1949017877,0.4959349593,0.2398427261,0.1978437225,,0.3,0.6,,,,,
"Today, Grandma Zach, with her witty and cheeky eyes, no longer works in the fields, but she still packs tea blends for SONNENTOR and still reveals one or the other herbal secrets to her industrious family.",0.622465348143,0.618026244790,0.603740932315,0.596791589601,0.583568336797,0.600512990463,,,1,0,0,0,0,0,,0.614876312973,35,291,2,656,0.9459459459,0.3072861668,0.6386597791,0.1073619632,0.09641873278,0.2581211974,0.614876312973,77,291,60,656,0.6,0.3,25.48%,20.92%,15.25%,0.1787648178,0.632358063637,6,348,0,715,1,0.3273753528,0.6726246472,0.01694915254,0.01666666667,0.1067727388,0.632358063637,20,348,1,715,0.9523809524,0.3273753528,0.6250055996,0.05434782609,0.05141388175,0.1819197152,0.613416134376,52,261,10,669,0.8387096774,0.2806451613,0.5580645161,0.1661341853,0.1386666667,0.2906796793,0.613416134376,107,261,47,669,0.6948051948,0.2806451613,0.4141600335,0.2907608696,0.2049808429,0.3053441482,0.639185461553,84,242,9,680,0.9032258065,0.262472885,0.6407529214,0.2576687117,0.200477327,0.3958941814,0.639185461553,126,242,36,680,0.7777777778,0.262472885,0.5153048927,0.3423913043,0.2377358491,0.387977744,0.620377018557,7,354,0,716,1,0.3308411215,0.6691588785,0.01939058172,0.01902173913,0.1139095251,0.620377018557,14,354,0,716,1,0.3308411215,0.6691588785,0.03804347826,0.03664921466,0.1595529105,0.644217718073,82,185,56,505,0.5942028986,0.268115942,0.3260869565,0.3071161049,0.2024691358,0.2599922812,0.644217718073,183,185,211,505,0.4644670051,0.268115942,0.196351063,0.4972826087,0.2401574803,0.1994460744,,0.3,0.6,,,,,
99  99.,0.546365410141,0.537702958068,0.558230544221,0.512785911209,0.536116028575,0.520799534083,,,0,0,0,0,0,0,,0.615101984954,35,290,2,657,0.9459459459,0.3062302006,0.6397157453,0.1076923077,0.09668508287,0.2587488951,0.615101984954,77,290,60,657,0.6,0.3,25.58%,20.98%,15.28%,0.1796247944,0.632475815747,6,347,0,716,1,0.326434619,0.673565381,0.01699716714,0.01671309192,0.1069986138,0.632475815747,20,347,1,716,0.9523809524,0.326434619,0.6259463334,0.05449591281,0.05154639175,0.1823143148,0.613480976087,52,260,10,670,0.8387096774,0.2795698925,0.5591397849,0.1666666667,0.1390374332,0.2914915441,0.613480976087,107,260,47,670,0.6948051948,0.2795698925,0.4152353023,0.2915531335,0.2053742802,0.3063398489,0.639217085554,84,241,9,681,0.9032258065,0.2613882863,0.6418375201,0.2584615385,0.2009569378,0.3968860279,0.639217085554,126,241,36,681,0.7777777778,0.2613882863,0.5163894914,0.3433242507,0.2381852552,0.3890520908,0.620534604486,7,353,0,717,1,0.3299065421,0.6700934579,0.01944444444,0.01907356948,0.1141472515,0.620534604486,14,353,0,717,1,0.3299065421,0.6700934579,0.03814713896,0.03674540682,0.1598816696,0.644264555064,82,185,56,505,0.5942028986,0.268115942,0.3260869565,0.3071161049,0.2024691358,0.2599922812,0.644264555064,182,185,212,505,0.461928934,0.268115942,0.193812992,0.4959128065,0.2391590013,0.1969985059,,0.3,0.6,,,,,
The untamable onion pioneer and rarity collector.,0.600670591424,0.595250189293,0.582151230168,0.579942375519,0.582351820351,0.575504544065,,,1,0,0,0,0,0,,0.615124283884,35,289,2,658,0.9459459459,0.3051742344,0.6407717115,0.1080246914,0.09695290859,0.2593789388,0.615124283884,77,289,60,658,0.6,0.3,25.69%,21.04%,15.31%,0.1804866783,0.632501235506,6,346,0,717,1,0.3254938852,0.6745061148,0.01704545455,0.01675977654,0.1072252924,0.632501235506,20,346,1,717,0.9523809524,0.3254938852,0.6268870672,0.05464480874,0.05167958656,0.1827102135,0.613578017411,52,259,10,671,0.8387096774,0.2784946237,0.5602150538,0.1672025723,0.1394101877,0.2923064128,0.613578017411,107,259,47,671,0.6948051948,0.2784946237,0.4163105711,0.2923497268,0.2057692308,0.3073381755,0.639316983952,84,240,9,682,0.9032258065,0.2603036876,0.6429221188,0.2592592593,0.2014388489,0.3978815245,0.639316983952,126,240,36,682,0.7777777778,0.2603036876,0.5174740901,0.3442622951,0.2386363636,0.3901295193,0.620598097871,7,352,0,718,1,0.3289719626,0.6710280374,0.01949860724,0.01912568306,0.114385804,0.620598097871,14,352,0,718,1,0.3289719626,0.6710280374,0.03825136612,0.03684210526,0.1602115449,0.644324271260,82,185,56,505,0.5942028986,0.268115942,0.3260869565,0.3071161049,0.2024691358,0.2599922812,0.644324271260,181,185,213,505,0.4593908629,0.268115942,0.1912749209,0.4945355191,0.2381578947,0.1945485161,,0.3,0.6,,,,,
Hansi Peitl lives regional organic farming to the fullest.,0.601283374567,0.620342557841,0.618233533026,0.600057946503,0.610474268253,0.650845863630,,,1,0,0,0,0,1,,0.615133414887,35,288,2,659,0.9459459459,0.3041182682,0.6418276777,0.1083591331,0.09722222222,0.2600113475,0.615133414887,77,288,60,659,0.6,0.3,25.79%,21.10%,15.34%,0.1813504856,0.632668083360,6,345,0,718,1,0.3245531515,0.6754468485,0.01709401709,0.01680672269,0.1074527802,0.632668083360,20,345,1,718,0.9523809524,0.3245531515,0.6278278009,0.05479452055,0.0518134715,0.1831074207,0.613650041017,52,258,10,672,0.8387096774,0.2774193548,0.5612903226,0.1677419355,0.1397849462,0.293124311,0.613650041017,107,258,47,672,0.6948051948,0.2774193548,0.41738584,0.2931506849,0.2061657033,0.3083391484,0.639450024791,84,239,9,683,0.9032258065,0.2592190889,0.6440067175,0.2600619195,0.2019230769,0.3988807005,0.639450024791,126,239,36,683,0.7777777778,0.2592190889,0.5185586888,0.3452054795,0.2390891841,0.3912100526,0.620773514366,7,351,0,719,1,0.3280373832,0.6719626168,0.01955307263,0.01917808219,0.1146251885,0.620773514366,14,351,0,719,1,0.3280373832,0.6719626168,0.03835616438,0.03693931398,0.1605425445,0.644361763610,82,184,56,506,0.5942028986,0.2666666667,0.3275362319,0.3082706767,0.202970297,0.2614053435,0.644361763610,181,184,213,506,0.4593908629,0.2666666667,0.1927241963,0.495890411,0.2384716733,0.1961543854,,0.3,0.6,,,,,
