combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We can be assured that our understanding of quality, sustainability and looking after the common good is also practised in faraway Tanzania Galerie The family Bakalis delivers aromatic oregano.",0.081538639498,0.082477630230,0.225985039232,0.079180667222,0.224852678193,0.289319673407,,,0,2,0,0,2,2,,0.108102659163,23,152,14,795,0.6216216216,0.1605068638,0.4611147578,0.1314285714,0.108490566,0.2293990359,0.108102659163,50,152,87,795,0.4,0.2,20.45%,24.75%,14.75%,0.1744723115,0.190493322429,5,187,1,876,0.8333333333,0.1759172154,0.6574161179,0.02604166667,0.02525252525,0.1279476147,0.190493322429,15,187,6,876,0.7142857143,0.1759172154,0.5383684989,0.07425742574,0.06726457399,0.1905662302,0.150490163367,41,121,21,809,0.6612903226,0.1301075269,0.5311827957,0.2530864198,0.1830357143,0.3478441997,0.150490163367,81,121,73,809,0.525974026,0.1301075269,0.3958664991,0.400990099,0.2275280899,0.3549282827,0.141227349667,45,130,48,792,0.4838709677,0.1409978308,0.3428731369,0.2571428571,0.1679104478,0.2618675761,0.141227349667,72,130,90,792,0.4444444444,0.1409978308,0.3034466136,0.3564356436,0.1978021978,0.2778403298,0.119002207405,5,192,2,878,0.7142857143,0.1794392523,0.5348464619,0.02538071066,0.02450980392,0.1111720431,0.119002207405,10,192,4,878,0.7142857143,0.1794392523,0.5348464619,0.0495049505,0.0462962963,0.1550868791,0.227994625018,56,82,82,608,0.4057971014,0.1188405797,0.2869565217,0.4057971014,0.2028985507,0.2869565217,0.227994625018,120,82,274,608,0.3045685279,0.1188405797,0.1857279482,0.5940594059,0.2013422819,0.2294245772,,0.2,0.4,,,,,
Our partner Joschi grows camomile blossoms for us on his fields.,0.025368255813,0.023427066580,0.048864942056,-0.016306718158,0.024594533977,0.088705682136,,,0,0,0,0,0,0,,0.108412200848,23,152,14,795,0.6216216216,0.1605068638,0.4611147578,0.1314285714,0.108490566,0.2293990359,0.108412200848,49,152,88,795,0.4,0.2,19.72%,24.38%,14.50%,0.1685659717,0.190610029609,5,186,1,877,0.8333333333,0.1749764817,0.6583568517,0.02617801047,0.02538071066,0.128392506,0.190610029609,15,186,6,877,0.7142857143,0.1749764817,0.5393092326,0.07462686567,0.06756756757,0.1912651099,0.151328553374,41,120,21,810,0.6612903226,0.1290322581,0.5322580645,0.2546583851,0.1838565022,0.3494186806,0.151328553374,81,120,73,810,0.525974026,0.1290322581,0.3969417679,0.4029850746,0.2281690141,0.356574477,0.141227351415,45,129,48,793,0.4838709677,0.1399132321,0.3439577356,0.2586206897,0.1685393258,0.2632930491,0.141227351415,72,129,90,793,0.4444444444,0.1399132321,0.3045312123,0.3582089552,0.1983471074,0.2793678328,0.119660441612,5,191,2,879,0.7142857143,0.1785046729,0.5357810414,0.02551020408,0.02463054187,0.1115866555,0.119660441612,10,191,4,879,0.7142857143,0.1785046729,0.5357810414,0.04975124378,0.04651162791,0.1556556424,0.228302486043,55,82,83,608,0.3985507246,0.1188405797,0.2797101449,0.401459854,0.2,0.2805259227,0.228302486043,119,82,275,608,0.3020304569,0.1188405797,0.1831898771,0.592039801,0.2,0.2267230875,,0.2,0.4,,,,,
We also get wonderfully aromatic ramson from him.,-0.000898714095,0.002556907322,0.038251422735,-0.047001483182,0.091957154003,0.052466837963,,,0,0,0,0,0,0,,0.109392247999,23,151,14,796,0.6216216216,0.1594508976,0.4621707241,0.132183908,0.1090047393,0.2304417421,0.109392247999,49,151,88,796,0.4,0.2,19.82%,24.50%,14.54%,0.1697958274,0.191066834385,5,185,1,878,0.8333333333,0.1740357479,0.6592975854,0.02631578947,0.02551020408,0.1288405306,0.191066834385,15,185,6,878,0.7142857143,0.1740357479,0.5402499664,0.075,0.06787330317,0.1919684675,0.151978225637,41,119,21,811,0.6612903226,0.1279569892,0.5333333333,0.25625,0.1846846847,0.3510058806,0.151978225637,81,119,73,811,0.525974026,0.1279569892,0.3980170367,0.405,0.2288135593,0.3582303409,0.141244674778,45,128,48,794,0.4838709677,0.1388286334,0.3450423343,0.2601156069,0.1691729323,0.2647282086,0.141244674778,72,128,90,794,0.4444444444,0.1388286334,0.305615811,0.36,0.1988950276,0.2809038271,0.119937367751,5,190,2,880,0.7142857143,0.1775700935,0.5367156208,0.02564102564,0.02475247525,0.1120040034,0.119937367751,10,190,4,880,0.7142857143,0.1775700935,0.5367156208,0.05,0.04672897196,0.1562280499,0.228946860841,55,82,83,608,0.3985507246,0.1188405797,0.2797101449,0.401459854,0.2,0.2805259227,0.228946860841,118,82,276,608,0.2994923858,0.1188405797,0.1806518061,0.59,0.1986531987,0.2240133154,,0.2,0.4,,,,,
Our popular seeds come from Italy.,-0.111924666112,0.068589078268,0.094297696801,-0.001792917016,0.050077749897,-0.016940646734,,,0,0,0,0,0,0,,0.109400345579,23,150,14,797,0.6216216216,0.1583949314,0.4632266903,0.1329479769,0.1095238095,0.2314919789,0.109400345579,49,150,88,797,0.4,0.2,19.93%,24.62%,14.58%,0.1710320493,0.191432937629,5,184,1,879,0.8333333333,0.1730950141,0.6602383192,0.02645502646,0.02564102564,0.1292917298,0.191432937629,15,184,6,879,0.7142857143,0.1730950141,0.5411907002,0.07537688442,0.06818181818,0.1926763591,0.152393471856,41,118,21,812,0.6612903226,0.1268817204,0.5344086022,0.2578616352,0.185520362,0.3526059986,0.152393471856,81,118,73,812,0.525974026,0.1268817204,0.3990923055,0.4070351759,0.2294617564,0.3598959967,0.141513194980,45,127,48,795,0.4838709677,0.1377440347,0.346126933,0.261627907,0.1698113208,0.2661731953,0.141513194980,72,127,90,795,0.4444444444,0.1377440347,0.3067004097,0.3618090452,0.1994459834,0.2824484205,0.120029773558,5,189,2,881,0.7142857143,0.176635514,0.5376502003,0.02577319588,0.02487562189,0.1124241219,0.120029773558,10,189,4,881,0.7142857143,0.176635514,0.5376502003,0.05025125628,0.04694835681,0.1568041473,0.229187333839,55,82,83,608,0.3985507246,0.1188405797,0.2797101449,0.401459854,0.2,0.2805259227,0.229187333839,117,82,277,608,0.2969543147,0.1188405797,0.178113735,0.5879396985,0.197301855,0.2212951488,,0.2,0.4,,,,,
We maintain a direct partnership with a local company.,0.067671229430,0.110282559823,0.207362687560,0.154812543693,0.238000636841,0.178404626255,,,0,0,0,0,1,0,,0.110932595654,23,149,14,798,0.6216216216,0.1573389652,0.4642826565,0.1337209302,0.1100478469,0.2325498556,0.110932595654,49,149,88,798,0.4,0.2,20.03%,24.75%,14.63%,0.1722747191,0.191727548818,5,183,1,880,0.8333333333,0.1721542803,0.661179053,0.02659574468,0.02577319588,0.1297461455,0.191727548818,15,183,6,880,0.7142857143,0.1721542803,0.5421314339,0.07575757576,0.06849315068,0.193388842,0.152432651544,41,117,21,813,0.6612903226,0.1258064516,0.535483871,0.2594936709,0.1863636364,0.354219238,0.152432651544,81,117,73,813,0.525974026,0.1258064516,0.4001675744,0.4090909091,0.2301136364,0.3615715687,0.141671801497,44,127,49,795,0.4731182796,0.1377440347,0.3353742449,0.2573099415,0.1666666667,0.2585040574,0.141671801497,71,127,91,795,0.4382716049,0.1377440347,0.3005275702,0.3585858586,0.1972222222,0.277305084,0.120097189185,5,188,2,882,0.7142857143,0.1757009346,0.5385847797,0.02590673575,0.025,0.1128470468,0.120097189185,10,188,4,882,0.7142857143,0.1757009346,0.5385847797,0.05050505051,0.04716981132,0.1573839811,0.229806856533,55,82,83,608,0.3985507246,0.1188405797,0.2797101449,0.401459854,0.2,0.2805259227,0.229806856533,116,82,278,608,0.2944162437,0.1188405797,0.1755756639,0.5858585859,0.1959459459,0.2185684737,,0.2,0.4,,,,,
SONNENTOR Manuka honey comes from the bee colonies of our partner Bernhard Schneider whose bees forage in nature reserves in New Zealand.,-0.020061236326,0.104640931926,0.077499597213,0.023776718802,0.060912530940,0.092166638373,,,0,0,0,0,0,1,,0.110982861844,23,148,14,799,0.6216216216,0.1562829989,0.4653386227,0.134502924,0.1105769231,0.2336154836,0.110982861844,49,148,88,799,0.4,0.2,20.14%,24.87%,14.67%,0.1735239197,0.191766008385,5,182,1,881,0.8333333333,0.1712135466,0.6621197868,0.02673796791,0.02590673575,0.1302038206,0.191766008385,15,182,6,881,0.7142857143,0.1712135466,0.5430721677,0.07614213198,0.06880733945,0.1941059743,0.152809854931,41,116,21,814,0.6612903226,0.1247311828,0.5365591398,0.2611464968,0.1872146119,0.3558458065,0.152809854931,81,116,73,814,0.525974026,0.1247311828,0.4012428432,0.4111675127,0.2307692308,0.3632571831,0.142349974650,44,126,49,796,0.4731182796,0.136659436,0.3364588436,0.2588235294,0.1673003802,0.2599477529,0.142349974650,71,126,91,796,0.4382716049,0.136659436,0.3016121689,0.3604060914,0.1977715877,0.2788540167,0.120820323915,5,187,2,883,0.7142857143,0.1747663551,0.5395193591,0.02604166667,0.02512562814,0.1132728146,0.120820323915,10,187,4,883,0.7142857143,0.1747663551,0.5395193591,0.05076142132,0.04739336493,0.1579675987,0.230234154965,55,81,83,609,0.3985507246,0.1173913043,0.2811594203,0.4044117647,0.200729927,0.2828096513,0.230234154965,116,81,278,609,0.2944162437,0.1173913043,0.1770249393,0.5888324873,0.1962774958,0.2208066696,,0.2,0.4,,,,,
"250 g Organic farmer DON JOS MARIA CASTRO, known as CHEMA, lives with his family in northern Nicaragua.",0.034013778773,0.123555118044,0.009596109052,0.054051351284,0.023149628916,0.162144845901,,,0,0,0,0,0,1,,0.111129716444,23,147,14,800,0.6216216216,0.1552270327,0.4663945889,0.1352941176,0.1111111111,0.2346889768,0.111129716444,49,147,88,800,0.4,0.2,20.24%,25.00%,14.71%,0.1747797356,0.192011411722,5,181,1,882,0.8333333333,0.1702728128,0.6630605205,0.02688172043,0.02604166667,0.1306647987,0.192011411722,15,181,6,882,0.7142857143,0.1702728128,0.5440129015,0.07653061224,0.06912442396,0.1948278152,0.154717728560,41,115,21,815,0.6612903226,0.123655914,0.5376344086,0.2628205128,0.1880733945,0.3574859164,0.154717728560,81,115,73,815,0.525974026,0.123655914,0.402318112,0.4132653061,0.2314285714,0.3649529686,0.142477035704,44,125,49,797,0.4731182796,0.1355748373,0.3375434423,0.2603550296,0.1679389313,0.2614015004,0.142477035704,71,125,91,797,0.4382716049,0.1355748373,0.3026967676,0.362244898,0.1983240223,0.280411766,0.120916366467,5,186,2,884,0.7142857143,0.1738317757,0.5404539386,0.02617801047,0.02525252525,0.1137014624,0.120916366467,10,186,4,884,0.7142857143,0.1738317757,0.5404539386,0.05102040816,0.04761904762,0.1585550483,0.230596909454,55,80,83,610,0.3985507246,0.115942029,0.2826086957,0.4074074074,0.2014652015,0.2851124011,0.230596909454,116,80,278,610,0.2944162437,0.115942029,0.1784742147,0.5918367347,0.1966101695,0.2230558498,,0.2,0.4,,,,,
There the SONNENTOR highland coffee of the Caturra variety grows.,-0.096384237437,-0.001941551236,0.137701780221,0.011413688558,0.024415761531,0.083344933993,,,0,0,0,0,0,0,,0.111173337507,23,147,14,800,0.6216216216,0.1552270327,0.4663945889,0.1352941176,0.1111111111,0.2346889768,0.111173337507,48,147,89,800,0.4,0.2,19.51%,24.62%,14.46%,0.1688141251,0.192807221164,5,180,1,883,0.8333333333,0.169332079,0.6640012543,0.02702702703,0.02617801047,0.1311291242,0.192807221164,15,180,6,883,0.7142857143,0.169332079,0.5449536353,0.07692307692,0.06944444444,0.1955544249,0.154741789019,41,114,21,816,0.6612903226,0.1225806452,0.5387096774,0.264516129,0.1889400922,0.3591397849,0.154741789019,81,114,73,816,0.525974026,0.1225806452,0.4033933808,0.4153846154,0.2320916905,0.3666590562,0.142993247940,44,124,49,798,0.4731182796,0.1344902386,0.338628041,0.2619047619,0.1685823755,0.2628654494,0.142993247940,71,124,91,798,0.4382716049,0.1344902386,0.3037813663,0.3641025641,0.1988795518,0.281978446,0.121409248113,5,185,2,885,0.7142857143,0.1728971963,0.541388518,0.02631578947,0.02538071066,0.114133028,0.121409248113,10,185,4,885,0.7142857143,0.1728971963,0.541388518,0.05128205128,0.04784688995,0.1591463789,0.231079698899,55,80,83,610,0.3985507246,0.115942029,0.2826086957,0.4074074074,0.2014652015,0.2851124011,0.231079698899,115,80,279,610,0.2918781726,0.115942029,0.1759361436,0.5897435897,0.19524618,0.2203228488,,0.2,0.4,,,,,
SONNENTOR supports small-scale farms and wants to provide secure jobs around the world.,-0.057051581099,0.073303366484,0.170975782803,0.253997779317,0.175593083120,0.209676758720,,,0,2,0,0,1,0,,0.111367295045,22,147,15,800,0.5945945946,0.1552270327,0.4393675619,0.1301775148,0.1067961165,0.2216060869,0.111367295045,47,147,90,800,0.3,0.2,18.78%,24.23%,14.20%,0.1628262376,0.193336954461,5,179,1,884,0.8333333333,0.1683913452,0.6649419881,0.02717391304,0.02631578947,0.1315968422,0.193336954461,15,179,6,884,0.7142857143,0.1683913452,0.545894369,0.07731958763,0.06976744186,0.1962858649,0.154983124085,41,113,21,817,0.6612903226,0.1215053763,0.5397849462,0.2662337662,0.1898148148,0.3608076341,0.154983124085,81,113,73,817,0.525974026,0.1215053763,0.4044686496,0.4175257732,0.2327586207,0.368375579,0.143223074985,44,124,49,798,0.4731182796,0.1344902386,0.338628041,0.2619047619,0.1685823755,0.2628654494,0.143223074985,70,124,92,798,0.4320987654,0.1344902386,0.2976085268,0.3608247423,0.1966292135,0.2768040688,0.122630795268,5,184,2,886,0.7142857143,0.1719626168,0.5423230975,0.02645502646,0.02551020408,0.1145675498,0.122630795268,10,184,4,886,0.7142857143,0.1719626168,0.5423230975,0.05154639175,0.04807692308,0.1597416403,0.231080140965,55,79,83,611,0.3985507246,0.1144927536,0.284057971,0.4104477612,0.2022058824,0.2874345269,0.231080140965,115,79,279,611,0.2918781726,0.1144927536,0.177385419,0.5927835052,0.1955782313,0.2225843912,,0.2,0.3,,,,,
One of our newest farming projects is in the heart of Peru.,-0.060223409910,0.052686936071,0.189575252432,0.060780362053,0.085469724050,0.239291236859,,,0,0,0,0,0,0,,0.111471249144,21,147,16,800,0.5675675676,0.1552270327,0.4123405348,0.125,0.1024390244,0.2084645253,0.111471249144,46,147,91,800,0.3,0.2,18.05%,23.83%,13.94%,0.1568157714,0.193630277290,5,178,1,885,0.8333333333,0.1674506115,0.6658827219,0.02732240437,0.02645502646,0.132067999,0.193630277290,15,178,6,885,0.7142857143,0.1674506115,0.5468351028,0.07772020725,0.07009345794,0.1970221974,0.155147992722,41,112,21,818,0.6612903226,0.1204301075,0.5408602151,0.2679738562,0.1906976744,0.3624896908,0.155147992722,81,112,73,818,0.525974026,0.1204301075,0.4055439184,0.4196891192,0.2334293948,0.3701026726,0.143816738536,44,123,49,799,0.4731182796,0.1334056399,0.3397126397,0.2634730539,0.1692307692,0.2643397525,0.143816738536,70,123,92,799,0.4320987654,0.1334056399,0.2986931255,0.3626943005,0.1971830986,0.2783752939,0.123819202510,5,183,2,887,0.7142857143,0.1710280374,0.5432576769,0.02659574468,0.02564102564,0.1150050671,0.123819202510,10,183,4,887,0.7142857143,0.1710280374,0.5432576769,0.0518134715,0.04830917874,0.1603408835,0.231203693984,55,78,83,612,0.3985507246,0.1130434783,0.2855072464,0.4135338346,0.2029520295,0.2897763923,0.231203693984,115,78,279,612,0.2918781726,0.1130434783,0.1788346943,0.5958549223,0.195911414,0.2248572663,,0.2,0.3,,,,,
Swapping the catwalk for the herb field - what sounds like an adventurous TV show is the true story of Ana and Daniel and their company Greenboost - an organic farm in Portugal and a SONNENTOR farming partner.,0.044318932247,0.096678531186,0.149090073328,0.044694521342,0.090893464773,0.172696615507,,,0,0,0,0,0,1,,0.111826900871,21,146,16,801,0.5675675676,0.1541710665,0.413396501,0.125748503,0.1029411765,0.2094948659,0.111826900871,46,146,91,801,0.3,0.2,18.16%,23.96%,13.98%,0.1580545387,0.193721780429,5,177,1,886,0.8333333333,0.1665098777,0.6668234556,0.02747252747,0.02659574468,0.1325426414,0.193721780429,15,177,6,886,0.7142857143,0.1665098777,0.5477758366,0.078125,0.07042253521,0.197763486,0.155420870112,41,111,21,819,0.6612903226,0.1193548387,0.5419354839,0.2697368421,0.191588785,0.3641861872,0.155420870112,81,111,73,819,0.525974026,0.1193548387,0.4066191873,0.421875,0.2341040462,0.371840475,0.144076314986,44,122,49,800,0.4731182796,0.1323210412,0.3407972384,0.265060241,0.1698841699,0.2658245654,0.144076314986,70,122,92,800,0.4320987654,0.1323210412,0.2997777242,0.3645833333,0.197740113,0.2799556808,0.123913982356,5,182,2,888,0.7142857143,0.1700934579,0.5441922563,0.02673796791,0.02577319588,0.1154456198,0.123913982356,10,182,4,888,0.7142857143,0.1700934579,0.5441922563,0.05208333333,0.04854368932,0.1609441601,0.231586340580,55,77,83,613,0.3985507246,0.1115942029,0.2869565217,0.4166666667,0.2037037037,0.2921383706,0.231586340580,115,77,279,613,0.2918781726,0.1115942029,0.1802839697,0.5989583333,0.1962457338,0.2271416242,,0.2,0.3,,,,,
"Romania - Adding value for the future Also in Romania, the SONNENTOR brand stands for transparency and added value for the future.",0.034484564029,0.111047256540,0.173665206658,0.098046973266,0.179790735491,0.208831191543,,,0,0,0,0,2,1,,0.112459123312,21,145,16,802,0.5675675676,0.1531151003,0.4144524673,0.1265060241,0.1034482759,0.2105328575,0.112459123312,46,145,91,802,0.3,0.2,18.27%,24.08%,14.02%,0.1592999657,0.193922320485,5,176,1,887,0.8333333333,0.1655691439,0.6677641894,0.02762430939,0.02673796791,0.1330208174,0.193922320485,15,176,6,887,0.7142857143,0.1655691439,0.5487165704,0.07853403141,0.07075471698,0.1985097955,0.155857851291,40,111,22,819,0.6451612903,0.1193548387,0.5258064516,0.2649006623,0.1877934272,0.3543045732,0.155857851291,80,111,74,819,0.5194805195,0.1193548387,0.4001256808,0.4188481675,0.231884058,0.3666535107,0.144641406648,44,121,49,801,0.4731182796,0.1312364425,0.3418818371,0.2666666667,0.1705426357,0.267320047,0.144641406648,70,121,92,801,0.4320987654,0.1312364425,0.3008623229,0.3664921466,0.1983002833,0.2815453501,0.123974326769,5,181,2,889,0.7142857143,0.1691588785,0.5451268358,0.02688172043,0.02590673575,0.1158892486,0.123974326769,10,181,4,889,0.7142857143,0.1691588785,0.5451268358,0.05235602094,0.0487804878,0.1615515227,0.231712239854,55,76,83,614,0.3985507246,0.1101449275,0.2884057971,0.4198473282,0.2044609665,0.2945208447,0.231712239854,115,76,279,614,0.2918781726,0.1101449275,0.1817332451,0.6020942408,0.1965811966,0.2294376177,,0.2,0.3,,,,,
"Albania - tradition meets enthusiasm Although only 700 km away from the Waldviertel, Shkodra in the north of Albania, seems like another world.",0.023118664885,0.118889553698,0.083391637334,0.018740246419,0.082281893736,0.030843180620,,,0,0,0,0,0,0,,0.112459123312,21,145,16,802,0.5675675676,0.1531151003,0.4144524673,0.1265060241,0.1034482759,0.2105328575,0.112459123312,46,145,91,802,0.3,0.2,18.27%,24.08%,14.02%,0.1592999657,0.195496565489,5,175,1,888,0.8333333333,0.1646284102,0.6687049232,0.02777777778,0.02688172043,0.1335025758,0.195496565489,15,175,6,888,0.7142857143,0.1646284102,0.5496573041,0.07894736842,0.07109004739,0.1992611917,0.156030384552,40,110,22,820,0.6451612903,0.1182795699,0.5268817204,0.2666666667,0.1886792453,0.3559989977,0.156030384552,80,110,74,820,0.5194805195,0.1182795699,0.4012009496,0.4210526316,0.2325581395,0.3683988171,0.144969213177,44,120,49,802,0.4731182796,0.1301518438,0.3429664358,0.2682926829,0.1712062257,0.2688263595,0.144969213177,70,120,92,802,0.4320987654,0.1301518438,0.3019469216,0.3684210526,0.1988636364,0.2831444245,0.124157259484,5,180,2,890,0.7142857143,0.1682242991,0.5460614152,0.02702702703,0.02604166667,0.1163359948,0.124157259484,10,180,4,890,0.7142857143,0.1682242991,0.5460614152,0.05263157895,0.04901960784,0.162163025,0.231777321556,55,75,83,615,0.3985507246,0.1086956522,0.2898550725,0.4230769231,0.2052238806,0.2969242075,0.231777321556,115,75,279,615,0.2918781726,0.1086956522,0.1831825204,0.6052631579,0.1969178082,0.2317454022,,0.2,0.3,,,,,
The mild climate of Albania provides ideal conditions for Mediterranean herbs.,-0.107150778268,-0.106592684725,0.042169525928,-0.049483342899,-0.007101571660,0.035661154931,,,0,0,0,0,0,0,,0.113004193443,21,143,16,804,0.5675675676,0.1510031679,0.4165643997,0.1280487805,0.1044776119,0.2126322589,0.113004193443,46,143,91,804,0.3,0.2,18.48%,24.34%,14.11%,0.1618111555,0.195526431437,5,174,1,889,0.8333333333,0.1636876764,0.6696456569,0.02793296089,0.02702702703,0.1339879662,0.195526431437,15,174,6,889,0.7142857143,0.1636876764,0.5505980379,0.07936507937,0.07142857143,0.2000177416,0.156358926633,39,110,23,820,0.6290322581,0.1182795699,0.5107526882,0.2617449664,0.1848341232,0.346051757,0.156358926633,79,110,75,820,0.512987013,0.1182795699,0.3947074431,0.417989418,0.2303206997,0.3631907098,0.145262044114,44,120,49,802,0.4731182796,0.1301518438,0.3429664358,0.2682926829,0.1712062257,0.2688263595,0.145262044114,69,120,93,802,0.4259259259,0.1301518438,0.2957740821,0.3650793651,0.1965811966,0.2779333508,0.125001047230,5,179,2,891,0.7142857143,0.1672897196,0.5469959947,0.02717391304,0.02617801047,0.1167859006,0.125001047230,10,179,4,891,0.7142857143,0.1672897196,0.5469959947,0.05291005291,0.04926108374,0.1627787215,0.232338042781,55,74,83,616,0.3985507246,0.1072463768,0.2913043478,0.4263565891,0.2059925094,0.2993488625,0.232338042781,115,74,279,616,0.2918781726,0.1072463768,0.1846317958,0.6084656085,0.1972555746,0.234065136,,0.2,0.3,,,,,
"What struggles in the harsh climate of the Waldviertel, flourishes under the hot Albanian sun.",-0.056701577967,0.023942766054,0.088567226350,0.001293475381,0.033124366940,0.114758577447,,,0,0,0,0,0,0,,0.113085464820,21,142,16,805,0.5675675676,0.1499472017,0.4176203659,0.1288343558,0.105,0.2136939074,0.113085464820,46,142,91,805,0.3,0.1,18.58%,24.47%,14.15%,0.1630771002,0.196236533481,5,173,1,890,0.8333333333,0.1627469426,0.6705863907,0.02808988764,0.02717391304,0.1344770395,0.196236533481,15,173,6,890,0.7142857143,0.1627469426,0.5515387717,0.07978723404,0.07177033493,0.2007795136,0.156761236791,39,109,23,821,0.6290322581,0.1172043011,0.511827957,0.2635135135,0.1857142857,0.3477436772,0.156761236791,79,109,75,821,0.512987013,0.1172043011,0.3957827119,0.420212766,0.230994152,0.3649435776,0.145680009199,44,119,49,803,0.4731182796,0.1290672451,0.3440510345,0.2699386503,0.171875,0.2703436688,0.145680009199,69,119,93,803,0.4259259259,0.1290672451,0.2968586808,0.3670212766,0.1971428571,0.2795373164,0.125320143645,5,178,2,892,0.7142857143,0.1663551402,0.5479305741,0.02732240437,0.02631578947,0.1172390091,0.125320143645,10,178,4,892,0.7142857143,0.1663551402,0.5479305741,0.05319148936,0.0495049505,0.1633986679,0.233222133660,55,74,83,616,0.3985507246,0.1072463768,0.2913043478,0.4263565891,0.2059925094,0.2993488625,0.233222133660,114,74,280,616,0.2893401015,0.1072463768,0.1820937247,0.6063829787,0.1958762887,0.231331464,,0.1,0.3,,,,,
"For this reason, we put out our feelers in 2007 to see if we could establish a partnership with Albanian farmers.",0.021034838835,0.235307691961,0.186997427458,0.112216326521,0.174025736357,0.151597018189,,,0,0,0,0,0,0,,0.113108190455,21,141,16,806,0.5675675676,0.1488912355,0.4186763321,0.1296296296,0.1055276382,0.2147636846,0.113108190455,46,141,91,806,0.3,0.1,18.69%,24.60%,14.20%,0.1643500689,0.196462455294,5,172,1,891,0.8333333333,0.1618062088,0.6715271245,0.02824858757,0.02732240437,0.1349698473,0.196462455294,15,172,6,891,0.7142857143,0.1618062088,0.5524795054,0.08021390374,0.07211538462,0.2015465772,0.157226154723,39,108,23,822,0.6290322581,0.1161290323,0.5129032258,0.2653061224,0.1866028708,0.3494505495,0.157226154723,79,108,75,822,0.512987013,0.1161290323,0.3968579807,0.422459893,0.2316715543,0.3667076147,0.146017115118,43,119,50,803,0.4623655914,0.1290672451,0.3332983463,0.2654320988,0.168627451,0.262547611,0.146017115118,68,119,94,803,0.4197530864,0.1290672451,0.2906858413,0.3636363636,0.1948424069,0.2743025353,0.126347190934,5,177,2,893,0.7142857143,0.1654205607,0.5488651535,0.02747252747,0.02645502646,0.117695364,0.126347190934,10,177,4,893,0.7142857143,0.1654205607,0.5488651535,0.05347593583,0.04975124378,0.1640229207,0.233839440670,55,74,83,616,0.3985507246,0.1072463768,0.2913043478,0.4263565891,0.2059925094,0.2993488625,0.233839440670,113,74,281,616,0.2868020305,0.1072463768,0.1795556536,0.6042780749,0.1944922547,0.2285886779,,0.1,0.3,,,,,
Trusting partners are important The partnership between SONNENTOR and Albanian farmers started as a development aid project under the supervision of the ADA Austrian Development Agency to improve the livelihoods of Albanian farmers.,0.032884344998,0.226026933055,0.197952945346,0.177760542863,0.439446265066,0.173632340551,,,0,2,0,0,2,0,,0.113445607593,21,140,16,807,0.5675675676,0.1478352693,0.4197322983,0.1304347826,0.1060606061,0.2158417161,0.113445607593,46,140,91,807,0.3,0.1,18.79%,24.73%,14.24%,0.165630157,0.196619066978,5,171,1,892,0.8333333333,0.1608654751,0.6724678583,0.02840909091,0.02747252747,0.1354664424,0.196619066978,15,171,6,892,0.7142857143,0.1608654751,0.5534202392,0.08064516129,0.07246376812,0.2023190033,0.157241801921,38,108,24,822,0.6129032258,0.1161290323,0.4967741935,0.2602739726,0.1826923077,0.3394178957,0.157241801921,78,108,76,822,0.5064935065,0.1161290323,0.3903644742,0.4193548387,0.2294117647,0.3614743466,0.146312578464,43,118,50,804,0.4623655914,0.1279826464,0.334382945,0.2670807453,0.1692913386,0.2640639892,0.146312578464,68,118,94,804,0.4197530864,0.1279826464,0.29177044,0.3655913978,0.1954022989,0.2759113827,0.126912520835,5,176,2,894,0.7142857143,0.1644859813,0.549799733,0.02762430939,0.02659574468,0.11815501,0.126912520835,10,176,4,894,0.7142857143,0.1644859813,0.549799733,0.05376344086,0.05,0.1646515376,0.234423319407,55,73,83,617,0.3985507246,0.1057971014,0.2927536232,0.4296875,0.2067669173,0.3017952239,0.234423319407,113,73,281,617,0.2868020305,0.1057971014,0.181004929,0.6075268817,0.1948275862,0.2309236521,,0.1,0.3,,,,,
