combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
His passion for biodiversity and probably also his willpower was put into his cradle.,0.505739644387,0.514287734397,0.473223240924,0.451122297752,0.425706631618,0.527091135469,,,1,0,0,0,0,1,,0.463769661292,35,290,2,657,0.9459459459,0.3062302006,0.6397157453,0.1076923077,0.09668508287,0.2587488951,0.463769661292,74,290,63,657,0.5,0.3,23.39%,20.33%,14.77%,0.1645803048,0.457582035951,5,345,1,718,0.8333333333,0.3245531515,0.5087801819,0.01428571429,0.01404494382,0.08099794048,0.457582035951,19,345,2,718,0.9047619048,0.3245531515,0.5802087533,0.0521978022,0.04935064935,0.169333785,0.485134286557,55,252,7,678,0.8870967742,0.2709677419,0.6161290323,0.1791530945,0.1490514905,0.322622401,0.485134286557,112,252,42,678,0.7272727273,0.2709677419,0.4563049853,0.3076923077,0.2162162162,0.3373184595,0.485980933446,78,246,15,676,0.8387096774,0.2668112798,0.5718983976,0.2407407407,0.1870503597,0.3539274815,0.485980933446,118,246,44,676,0.7283950617,0.2668112798,0.4615837819,0.3241758242,0.2243346008,0.3484629179,0.456597052468,7,350,0,720,1,0.3271028037,0.6728971963,0.01960784314,0.01923076923,0.1148654111,0.456597052468,14,350,0,720,1,0.3271028037,0.6728971963,0.03846153846,0.03703703704,0.1608746761,0.475274904156,96,165,42,525,0.6956521739,0.2391304348,0.4565217391,0.367816092,0.2406015038,0.3661961453,0.475274904156,199,165,195,525,0.5050761421,0.2391304348,0.2659457073,0.5467032967,0.2625329815,0.2708623867,,0.3,0.5,,,,,
"My grandmother always said, where weeds dont grow, plants wont either, says the innovative vegetable farmer from Unterstinkenbrunn in the northern Weinviertel.",0.367227678297,0.409988332136,0.395866983339,0.360906368793,0.411656442746,0.394131756427,,,1,0,0,0,0,1,,0.463861968474,35,289,2,658,0.9459459459,0.3051742344,0.6407717115,0.1080246914,0.09695290859,0.2593789388,0.463861968474,74,289,63,658,0.5,0.3,23.50%,20.39%,14.80%,0.1654359849,0.457860634806,5,344,1,719,0.8333333333,0.3236124177,0.5097209156,0.01432664756,0.01408450704,0.08120742699,0.457860634806,19,344,2,719,0.9047619048,0.3236124177,0.5811494871,0.0523415978,0.04947916667,0.1697239746,0.485394252877,55,251,7,679,0.8870967742,0.2698924731,0.6172043011,0.1797385621,0.1494565217,0.3234770634,0.485394252877,112,251,42,679,0.7272727273,0.2698924731,0.4573802542,0.3085399449,0.2166344294,0.3383438613,0.486359895464,78,245,15,677,0.8387096774,0.2657266811,0.5729829963,0.2414860681,0.1875,0.354890489,0.486359895464,118,245,44,677,0.7283950617,0.2657266811,0.4626683806,0.3250688705,0.2247619048,0.3495198483,0.456638829067,7,349,0,721,1,0.3261682243,0.6738317757,0.01966292135,0.01928374656,0.1151064777,0.456638829067,14,349,0,721,1,0.3261682243,0.6738317757,0.03856749311,0.03713527851,0.1612079476,0.475355982608,96,165,42,525,0.6956521739,0.2391304348,0.4565217391,0.367816092,0.2406015038,0.3661961453,0.475355982608,198,165,196,525,0.5025380711,0.2391304348,0.2634076363,0.5454545455,0.2615587847,0.2684603009,,0.3,0.5,,,,,
"Accordingly, not only is he one of the first in his region to change to organic, he has also successfully announced his quest to ensure the survival of the vegetable typical for the region, the onion.",0.435031834862,0.469824448022,0.468994783543,0.442639202494,0.456439636040,0.485833202277,,,1,0,0,0,0,1,,0.463916555022,35,289,2,658,0.9459459459,0.3051742344,0.6407717115,0.1080246914,0.09695290859,0.2593789388,0.463916555022,73,289,64,658,0.5,0.3,22.77%,20.17%,14.63%,0.1604068569,0.457977279054,5,343,1,720,0.8333333333,0.3226716839,0.5106616494,0.01436781609,0.01412429379,0.08141759073,0.457977279054,19,343,2,720,0.9047619048,0.3226716839,0.5820902208,0.05248618785,0.04960835509,0.1701154267,0.485429962272,55,251,7,679,0.8870967742,0.2698924731,0.6172043011,0.1797385621,0.1494565217,0.3234770634,0.485429962272,111,251,43,679,0.7207792208,0.2698924731,0.4508867477,0.3066298343,0.2151162791,0.3337693258,0.486499384651,78,244,15,678,0.8387096774,0.2646420824,0.574067595,0.2422360248,0.1879518072,0.3558569188,0.486499384651,118,244,44,678,0.7283950617,0.2646420824,0.4637529793,0.3259668508,0.2251908397,0.3505797253,0.456880768714,7,348,0,722,1,0.3252336449,0.6747663551,0.01971830986,0.01933701657,0.1153483943,0.456880768714,14,348,0,722,1,0.3252336449,0.6747663551,0.03867403315,0.03723404255,0.1615423672,0.475579567801,96,165,42,525,0.6956521739,0.2391304348,0.4565217391,0.367816092,0.2406015038,0.3661961453,0.475579567801,197,165,197,525,0.5,0.2391304348,0.2608695652,0.544198895,0.2605820106,0.2660560791,,0.3,0.5,,,,,
"To protect the survival of rare Lower Austrian vegetables, the onion pioneer founded the group Bauernsaat in 1992 and thus became the first Austrian farmer to achieve market acceptance for his special vegetable varieties.",0.448831651805,0.504523041596,0.434758204136,0.459611673637,0.442081768488,0.435528579050,,,1,0,0,0,0,1,,0.464023304866,35,288,2,659,0.9459459459,0.3041182682,0.6418276777,0.1083591331,0.09722222222,0.2600113475,0.464023304866,73,288,64,659,0.5,0.3,22.87%,20.22%,14.66%,0.1612622463,0.458243151425,5,342,1,721,0.8333333333,0.3217309501,0.5116023832,0.0144092219,0.01416430595,0.08162843687,0.458243151425,19,342,2,721,0.9047619048,0.3217309501,0.5830309546,0.05263157895,0.0497382199,0.1705081503,0.485896798619,55,251,7,679,0.8870967742,0.2698924731,0.6172043011,0.1797385621,0.1494565217,0.3234770634,0.485896798619,110,251,44,679,0.7142857143,0.2698924731,0.4443932412,0.3047091413,0.213592233,0.3291899214,0.486519721027,78,244,15,678,0.8387096774,0.2646420824,0.574067595,0.2422360248,0.1879518072,0.3558569188,0.486519721027,117,244,45,678,0.7222222222,0.2646420824,0.4575801398,0.324099723,0.223709369,0.3461524301,0.456881838780,7,347,0,723,1,0.3242990654,0.6757009346,0.0197740113,0.01939058172,0.1155911671,0.456881838780,14,347,0,723,1,0.3242990654,0.6757009346,0.03878116343,0.03733333333,0.1618779428,0.475794746402,96,165,42,525,0.6956521739,0.2391304348,0.4565217391,0.367816092,0.2406015038,0.3661961453,0.475794746402,196,165,198,525,0.4974619289,0.2391304348,0.2583314942,0.5429362881,0.259602649,0.2636496885,,0.3,0.5,,,,,
"The Laaer Onion is now successfully marketed again and has its special characteristic due to the successful crop rotation with anise, alfalfa and caraway.",0.427010403175,0.415946001958,0.404466273404,0.407763804996,0.490410283091,0.393251610698,,,0,0,0,0,0,1,,0.464475163464,35,287,2,660,0.9459459459,0.303062302,0.6428836439,0.1086956522,0.09749303621,0.26064614,0.464475163464,73,287,64,660,0.5,0.3,22.98%,20.28%,14.69%,0.1621195188,0.458262885097,5,341,1,722,0.8333333333,0.3207902164,0.512543117,0.01445086705,0.01420454545,0.08183997067,0.458262885097,19,341,2,722,0.9047619048,0.3207902164,0.5839716884,0.05277777778,0.0498687664,0.1709021549,0.485950307031,55,250,7,680,0.8870967742,0.2688172043,0.6182795699,0.1803278689,0.1498637602,0.3243350819,0.485950307031,110,250,44,680,0.7142857143,0.2688172043,0.44546851,0.3055555556,0.2140077821,0.3302161507,0.486565493711,78,243,15,679,0.8387096774,0.2635574837,0.5751521937,0.2429906542,0.1884057971,0.3568267989,0.486565493711,117,243,45,679,0.7222222222,0.2635574837,0.4586647385,0.325,0.224137931,0.3472144475,0.457057121786,7,346,0,724,1,0.323364486,0.676635514,0.01983002833,0.01944444444,0.1158348022,0.457057121786,14,346,0,724,1,0.323364486,0.676635514,0.03888888889,0.03743315508,0.1622146828,0.475952132247,96,164,42,526,0.6956521739,0.2376811594,0.4579710145,0.3692307692,0.2412060302,0.3677403107,0.475952132247,196,164,198,526,0.4974619289,0.2376811594,0.2597807695,0.5444444444,0.2599469496,0.2653133613,,0.3,0.5,,,,,
Hansi delivers those seeds to SONNENTOR in person.,0.416984580504,0.443579637167,0.353610184062,0.386514712894,0.438585233765,0.386722079020,,,1,0,0,0,1,0,,0.464518010555,35,286,2,661,0.9459459459,0.3020063358,0.6439396101,0.1090342679,0.09776536313,0.2612833354,0.464518010555,73,286,64,661,0.5,0.3,23.08%,20.33%,14.72%,0.1629786909,0.458351357073,5,340,1,723,0.8333333333,0.3198494826,0.5134838507,0.01449275362,0.01424501425,0.08205219741,0.458351357073,19,340,2,723,0.9047619048,0.3198494826,0.5849124222,0.05292479109,0.05,0.1712974496,0.485972126596,55,249,7,681,0.8870967742,0.2677419355,0.6193548387,0.1809210526,0.150273224,0.3251964852,0.485972126596,110,249,44,681,0.7142857143,0.2677419355,0.4465437788,0.3064066852,0.2144249513,0.3312452432,0.486565493711,78,243,15,679,0.8387096774,0.2635574837,0.5751521937,0.2429906542,0.1884057971,0.3568267989,0.486565493711,117,243,45,679,0.7222222222,0.2635574837,0.4586647385,0.325,0.224137931,0.3472144475,0.457091141979,7,345,0,725,1,0.3224299065,0.6775700935,0.01988636364,0.01949860724,0.1160793059,0.457091141979,14,345,0,725,1,0.3224299065,0.6775700935,0.03899721448,0.03753351206,0.1625525954,0.475973370587,95,164,43,526,0.6884057971,0.2376811594,0.4507246377,0.3667953668,0.2392947103,0.3623008656,0.475973370587,195,164,199,526,0.4949238579,0.2376811594,0.2572426984,0.5431754875,0.2589641434,0.2629053872,,0.3,0.5,,,,,
"It is a welcome opportunity to catch up with his organic-pioneer colleague, Johannes Gutmann.",0.442027196601,0.481164517317,0.446642364310,0.410641521825,0.445690456465,0.474133008781,,,1,0,0,0,1,1,,0.464521274134,35,285,2,662,0.9459459459,0.3009503696,0.6449955764,0.109375,0.09803921569,0.2619229532,0.464521274134,73,285,64,662,0.5,0.3,23.19%,20.39%,14.75%,0.1638397794,0.458435060170,5,339,1,724,0.8333333333,0.3189087488,0.5144245845,0.01453488372,0.01428571429,0.08226512243,0.458435060170,19,339,2,724,0.9047619048,0.3189087488,0.5858531559,0.0530726257,0.05013192612,0.1716940439,0.486123792634,55,248,7,682,0.8870967742,0.2666666667,0.6204301075,0.1815181518,0.1506849315,0.326061302,0.486123792634,110,248,44,682,0.7142857143,0.2666666667,0.4476190476,0.3072625698,0.21484375,0.3322772212,0.486784337512,78,241,15,681,0.8387096774,0.2613882863,0.5773213911,0.2445141066,0.1893203883,0.3587770238,0.486784337512,117,241,45,681,0.7222222222,0.2613882863,0.4608339359,0.3268156425,0.225,0.3493474658,0.457125494426,7,344,0,726,1,0.3214953271,0.6785046729,0.01994301994,0.01955307263,0.1163246845,0.457125494426,14,344,0,726,1,0.3214953271,0.6785046729,0.03910614525,0.0376344086,0.1628916888,0.476021481958,94,164,44,526,0.6811594203,0.2376811594,0.4434782609,0.3643410853,0.2373737374,0.3568528286,0.476021481958,194,164,200,526,0.4923857868,0.2376811594,0.2547046274,0.5418994413,0.2579787234,0.2604951655,,0.3,0.5,,,,,
Beautiful lavender fields as far as the eye can see this is what greeted us when we visited Bulgaria for the first time.,0.388380713719,0.390640911193,0.410615203687,0.350222858332,0.392176626910,0.348622753122,,,0,0,0,0,0,0,,0.464835723009,35,284,2,663,0.9459459459,0.2998944034,0.6460515426,0.1097178683,0.09831460674,0.2625650128,0.464835723009,73,284,64,663,0.5,0.3,23.30%,20.45%,14.78%,0.1647028008,0.458530492701,5,338,1,725,0.8333333333,0.3179680151,0.5153653183,0.01457725948,0.01432664756,0.08247875111,0.458530492701,19,338,2,725,0.9047619048,0.3179680151,0.5867938897,0.05322128852,0.05026455026,0.1720919474,0.486127930004,55,247,7,683,0.8870967742,0.2655913978,0.6215053763,0.1821192053,0.1510989011,0.3269295616,0.486127930004,110,247,44,683,0.7142857143,0.2655913978,0.4486943164,0.3081232493,0.2152641879,0.3333121075,0.487734085566,78,240,15,682,0.8387096774,0.2603036876,0.5784059898,0.2452830189,0.1897810219,0.3597574262,0.487734085566,117,240,45,682,0.7222222222,0.2603036876,0.4619185346,0.3277310924,0.225433526,0.3504185136,0.457279277286,7,343,0,727,1,0.3205607477,0.6794392523,0.02,0.01960784314,0.1165709443,0.457279277286,14,343,0,727,1,0.3205607477,0.6794392523,0.03921568627,0.03773584906,0.1632319716,0.476258550874,94,163,44,527,0.6811594203,0.2362318841,0.4449275362,0.3657587549,0.2379746835,0.3584006243,0.476258550874,194,163,200,527,0.4923857868,0.2362318841,0.2561539027,0.5434173669,0.258322237,0.2621635564,,0.3,0.5,,,,,
The flowers are harvested by hand and some are made into lavender cushions by local crafts people.,0.461061967527,0.461441116805,0.450172464608,0.398169845852,0.475767263613,0.449578148961,,,0,1,0,0,0,0,,0.465124725613,35,283,2,664,0.9459459459,0.2988384372,0.6471075088,0.1100628931,0.0985915493,0.2632095339,0.465124725613,73,283,64,664,0.5,0.3,23.40%,20.51%,14.81%,0.1655677723,0.458530522832,5,337,1,726,0.8333333333,0.3170272813,0.5163060521,0.01461988304,0.01436781609,0.0826930889,0.458530522832,19,337,2,726,0.9047619048,0.3170272813,0.5877346235,0.05337078652,0.05039787798,0.1724911695,0.486260699531,55,246,7,684,0.8870967742,0.264516129,0.6225806452,0.1827242525,0.1515151515,0.3278012933,0.486260699531,110,246,44,684,0.7142857143,0.264516129,0.4497695853,0.308988764,0.2156862745,0.3343499248,0.487736102415,78,239,15,683,0.8387096774,0.2592190889,0.5794905885,0.2460567823,0.1902439024,0.3607413941,0.487736102415,117,239,45,683,0.7222222222,0.2592190889,0.4630031333,0.3286516854,0.2258687259,0.3514926186,0.457305451632,7,342,0,728,1,0.3196261682,0.6803738318,0.02005730659,0.01966292135,0.1168180917,0.457305451632,14,342,0,728,1,0.3196261682,0.6803738318,0.0393258427,0.03783783784,0.1635734523,0.476258588073,94,163,44,527,0.6811594203,0.2362318841,0.4449275362,0.3657587549,0.2379746835,0.3584006243,0.476258588073,193,163,201,527,0.4898477157,0.2362318841,0.2536158317,0.5421348315,0.2573333333,0.2597516578,,0.3,0.5,,,,,
This strengthens the economic development of the region and provides and income for local seamstresses.,0.485568415671,0.582003058804,0.438236879856,0.496454430630,0.541299809501,0.442108262462,,,0,2,0,0,0,0,,0.465285305019,35,282,2,665,0.9459459459,0.297782471,0.648163475,0.1104100946,0.0988700565,0.2638565367,0.465285305019,73,282,64,665,0.5,0.3,23.51%,20.56%,14.84%,0.1664347109,0.458629610292,5,336,1,727,0.8333333333,0.3160865475,0.5172467858,0.0146627566,0.0144092219,0.08290814131,0.458629610292,19,336,2,727,0.9047619048,0.3160865475,0.5886753573,0.05352112676,0.05053191489,0.17289172,0.486325828269,55,245,7,685,0.8870967742,0.2634408602,0.623655914,0.1833333333,0.1519337017,0.3286765271,0.486325828269,110,245,44,685,0.7142857143,0.2634408602,0.4508448541,0.3098591549,0.2161100196,0.3353906962,0.488026857511,78,238,15,684,0.8387096774,0.2581344902,0.5805751872,0.246835443,0.1907090465,0.3617289573,0.488026857511,117,238,45,684,0.7222222222,0.2581344902,0.464087732,0.3295774648,0.2263056093,0.3525698048,0.457341823690,7,341,0,729,1,0.3186915888,0.6813084112,0.02011494253,0.01971830986,0.1170661332,0.457341823690,14,341,0,729,1,0.3186915888,0.6813084112,0.03943661972,0.0379403794,0.1639161393,0.476596406928,94,163,44,527,0.6811594203,0.2362318841,0.4449275362,0.3657587549,0.2379746835,0.3584006243,0.476596406928,192,163,202,527,0.4873096447,0.2362318841,0.2510777606,0.5408450704,0.2563417891,0.2573374316,,0.3,0.5,,,,,
Around 70 locals collect leaves and flowers from the wild for our teas.,0.414100164450,0.415308951501,0.478104090009,0.356343538466,0.430161306729,0.440702099033,,,0,1,0,0,0,0,,0.465370220983,35,281,2,666,0.9459459459,0.2967265048,0.6492194412,0.1107594937,0.09915014164,0.2645060412,0.465370220983,73,281,64,666,0.5,0.3,23.61%,20.62%,14.87%,0.1673036338,0.458796715796,5,335,1,728,0.8333333333,0.3151458137,0.5181875196,0.01470588235,0.01445086705,0.08312391387,0.458796715796,19,335,2,728,0.9047619048,0.3151458137,0.589616091,0.05367231638,0.05066666667,0.1732936087,0.486416902326,55,244,7,686,0.8870967742,0.2623655914,0.6247311828,0.1839464883,0.1523545706,0.3295552931,0.486416902326,110,244,44,686,0.7142857143,0.2623655914,0.4519201229,0.3107344633,0.2165354331,0.3364344449,0.488104471928,78,237,15,685,0.8387096774,0.2570498915,0.5816597859,0.2476190476,0.1911764706,0.3627201455,0.488104471928,117,237,45,685,0.7222222222,0.2570498915,0.4651723307,0.3305084746,0.226744186,0.3536500965,0.457384825266,7,340,0,730,1,0.3177570093,0.6822429907,0.02017291066,0.0197740113,0.1173150753,0.457384825266,14,340,0,730,1,0.3177570093,0.6822429907,0.0395480226,0.03804347826,0.1642600414,0.476991403192,94,163,44,527,0.6811594203,0.2362318841,0.4449275362,0.3657587549,0.2379746835,0.3584006243,0.476991403192,191,163,203,527,0.4847715736,0.2362318841,0.2485396895,0.5395480226,0.2553475936,0.2549208434,,0.3,0.5,,,,,
"We have also been able to contribute to the livelihood of another Bulgarian partner, Megaliti.",0.475241931361,0.537724510968,0.486789041012,0.457384825266,0.534372714143,0.453426419365,,,0,1,0,0,1,0,,0.465400612918,35,280,2,667,0.9459459459,0.2956705385,0.6502754074,0.1111111111,0.09943181818,0.2651580678,0.465400612918,73,280,64,667,0.5,0.3,23.72%,20.68%,14.90%,0.1681745584,0.458824758484,5,334,1,729,0.8333333333,0.31420508,0.5191282534,0.01474926254,0.01449275362,0.0833404122,0.458824758484,19,334,2,729,0.9047619048,0.31420508,0.5905568248,0.05382436261,0.05080213904,0.1736968455,0.487062536935,55,243,7,687,0.8870967742,0.2612903226,0.6258064516,0.1845637584,0.1527777778,0.3304376218,0.487062536935,110,243,44,687,0.7142857143,0.2612903226,0.4529953917,0.3116147309,0.2169625247,0.3374811944,0.488155472554,78,236,15,686,0.8387096774,0.2559652928,0.5827443846,0.2484076433,0.1916461916,0.363714989,0.488155472554,117,236,45,686,0.7222222222,0.2559652928,0.4662569294,0.3314447592,0.227184466,0.3547335179,0.457428003082,7,339,0,731,1,0.3168224299,0.6831775701,0.02023121387,0.01983002833,0.1175649248,0.457428003082,14,339,0,731,1,0.3168224299,0.6831775701,0.03966005666,0.03814713896,0.1646051674,0.477120556647,93,163,45,527,0.6739130435,0.2362318841,0.4376811594,0.36328125,0.2360406091,0.3529424887,0.477120556647,190,163,204,527,0.4822335025,0.2362318841,0.2460016185,0.5382436261,0.2543507363,0.2525018588,,0.3,0.5,,,,,
He supplies us with marigold flowers and peppermint.,0.415322508408,0.386275261489,0.405157640529,0.369372872305,0.443103530242,0.373281984585,,,0,0,0,0,0,0,,0.465871446659,35,280,2,667,0.9459459459,0.2956705385,0.6502754074,0.1111111111,0.09943181818,0.2651580678,0.465871446659,72,280,65,667,0.5,0.3,22.99%,20.45%,14.72%,0.1631186976,0.458928925124,5,333,1,730,0.8333333333,0.3132643462,0.5200689871,0.01479289941,0.01453488372,0.08355764196,0.458928925124,19,333,2,730,0.9047619048,0.3132643462,0.5914975586,0.05397727273,0.0509383378,0.1741014402,0.487172569746,55,242,7,688,0.8870967742,0.2602150538,0.6268817204,0.1851851852,0.1532033426,0.3313235441,0.487172569746,110,242,44,688,0.7142857143,0.2602150538,0.4540706605,0.3125,0.2173913043,0.3385309684,0.488286894250,78,235,15,687,0.8387096774,0.2548806941,0.5838289833,0.249201278,0.1921182266,0.3647135183,0.488286894250,117,235,45,687,0.7222222222,0.2548806941,0.4673415281,0.3323863636,0.2276264591,0.3558200938,0.457626482144,7,338,0,732,1,0.3158878505,0.6841121495,0.02028985507,0.01988636364,0.1178156881,0.457626482144,14,338,0,732,1,0.3158878505,0.6841121495,0.03977272727,0.03825136612,0.1649515261,0.477198582165,93,162,45,528,0.6739130435,0.2347826087,0.4391304348,0.3647058824,0.2366412214,0.3544950907,0.477198582165,190,162,204,528,0.4822335025,0.2347826087,0.2474508938,0.5397727273,0.254691689,0.2541761581,,0.3,0.5,,,,,
A life with organic-dynamic balance.,0.501855626619,0.538623549495,0.547169402490,0.501540043524,0.469852473821,0.583161934400,,,0,0,0,0,0,1,,0.465922201332,35,279,2,668,0.9459459459,0.2946145723,0.6513313736,0.1114649682,0.09971509972,0.2658126371,0.465922201332,72,279,65,668,0.5,0.3,23.09%,20.51%,14.75%,0.1639892901,0.459056773225,5,332,1,731,0.8333333333,0.3123236124,0.5210097209,0.01483679525,0.01457725948,0.08377560886,0.459056773225,19,332,2,731,0.9047619048,0.3123236124,0.5924382923,0.05413105413,0.05107526882,0.174507403,0.487368672285,55,241,7,689,0.8870967742,0.2591397849,0.6279569892,0.1858108108,0.1536312849,0.3322130912,0.487368672285,110,241,44,689,0.7142857143,0.2591397849,0.4551459293,0.3133903134,0.2178217822,0.3395837908,0.488761044372,77,235,16,687,0.8279569892,0.2548806941,0.5730762951,0.2467948718,0.1901234568,0.3583145302,0.488761044372,116,235,46,687,0.7160493827,0.2548806941,0.4611686886,0.3304843305,0.2261208577,0.3513801591,0.457833775179,7,337,0,733,1,0.314953271,0.685046729,0.02034883721,0.01994301994,0.1180673722,0.457833775179,14,337,0,733,1,0.314953271,0.685046729,0.03988603989,0.03835616438,0.1652991263,0.477326804287,93,161,45,529,0.6739130435,0.2333333333,0.4405797101,0.3661417323,0.237244898,0.3560539244,0.477326804287,190,161,204,529,0.4822335025,0.2333333333,0.2489001692,0.5413105413,0.255033557,0.2558540539,,0.3,0.5,,,,,
Balance tea from SONNENTOR is as made for the Ronagls or should we say by the Ronagls?,0.446357841991,0.434673443598,0.425373456009,0.481383104855,0.491633249550,0.450675158248,,,0,0,0,0,0,0,,0.465970802098,35,279,2,668,0.9459459459,0.2946145723,0.6513313736,0.1114649682,0.09971509972,0.2658126371,0.465970802098,71,279,66,668,0.5,0.3,22.36%,20.29%,14.58%,0.1589242906,0.459138346945,5,331,1,732,0.8333333333,0.3113828786,0.5219504547,0.01488095238,0.01461988304,0.08399431868,0.459138346945,19,331,2,732,0.9047619048,0.3113828786,0.5933790261,0.05428571429,0.05121293801,0.1749147441,0.487469071773,54,241,8,689,0.8709677419,0.2591397849,0.611827957,0.1830508475,0.1512605042,0.3239956951,0.487469071773,109,241,45,689,0.7077922078,0.2591397849,0.4486524228,0.3114285714,0.2162698413,0.3349884243,0.488851771803,77,234,16,688,0.8279569892,0.2537960954,0.5741608938,0.2475884244,0.1905940594,0.3593139016,0.488851771803,116,234,46,688,0.7160493827,0.2537960954,0.4622532873,0.3314285714,0.2265625,0.352468998,0.457837798236,7,336,0,734,1,0.3140186916,0.6859813084,0.02040816327,0.02,0.1183199837,0.457837798236,14,336,0,734,1,0.3140186916,0.6859813084,0.04,0.03846153846,0.1656479772,0.477355371198,93,160,45,530,0.6739130435,0.231884058,0.4420289855,0.3675889328,0.2378516624,0.3576190575,0.477355371198,190,160,204,530,0.4822335025,0.231884058,0.2503494446,0.5428571429,0.2553763441,0.2575355792,,0.3,0.5,,,,,
Both is correct.,0.489207677836,0.488900043084,0.460426784046,0.484082752229,0.505317939293,0.448369318227,,,0,0,0,0,0,0,,0.466208383774,35,279,2,668,0.9459459459,0.2946145723,0.6513313736,0.1114649682,0.09971509972,0.2658126371,0.466208383774,70,279,67,668,0.5,0.3,21.63%,20.06%,14.40%,0.1538524224,0.460109361503,5,330,1,733,0.8333333333,0.3104421449,0.5228911885,0.01492537313,0.0146627566,0.08421377726,0.460109361503,19,330,2,733,0.9047619048,0.3104421449,0.5943197599,0.05444126074,0.05135135135,0.1753234736,0.487512963402,54,240,8,690,0.8709677419,0.2580645161,0.6129032258,0.1836734694,0.1516853933,0.3248836454,0.487512963402,109,240,45,690,0.7077922078,0.2580645161,0.4497276917,0.3123209169,0.2166998012,0.3360431766,0.488900018611,77,233,16,689,0.8279569892,0.2527114967,0.5752454925,0.2483870968,0.1910669975,0.3603170007,0.488900018611,116,233,46,689,0.7160493827,0.2527114967,0.463337886,0.3323782235,0.2270058708,0.3535610358,0.457840816921,7,335,0,735,1,0.3130841121,0.6869158879,0.02046783626,0.02005730659,0.1185735296,0.457840816921,14,335,0,735,1,0.3130841121,0.6869158879,0.04011461318,0.03856749311,0.1659980877,0.477411679375,93,160,45,530,0.6739130435,0.231884058,0.4420289855,0.3675889328,0.2378516624,0.3576190575,0.477411679375,189,160,205,530,0.4796954315,0.231884058,0.2478113735,0.5415472779,0.2543741588,0.2551158891,,0.3,0.5,,,,,
Sabine and Christian strived to shape their lives and work so that they are in balance.,0.512002133402,0.526264001854,0.457977279054,0.527295333397,0.457979704644,0.513092791529,,,0,0,0,0,0,0,,0.466444031200,35,278,2,669,0.9459459459,0.2935586061,0.6523873398,0.1118210863,0.1,0.2664697701,0.466444031200,70,278,67,669,0.5,0.3,21.74%,20.11%,14.43%,0.1547201593,0.460330452177,5,329,1,734,0.8333333333,0.3095014111,0.5238319222,0.01497005988,0.01470588235,0.08443399049,0.460330452177,19,329,2,734,0.9047619048,0.3095014111,0.5952604937,0.05459770115,0.05149051491,0.1757336019,0.487645313859,54,239,8,691,0.8709677419,0.2569892473,0.6139784946,0.1843003413,0.1521126761,0.3257752454,0.487645313859,109,239,45,691,0.7077922078,0.2569892473,0.4508029605,0.3132183908,0.2171314741,0.3371010188,0.488900043084,77,232,16,690,0.8279569892,0.251626898,0.5763300912,0.2491909385,0.1915422886,0.3613238591,0.488900043084,116,232,46,690,0.7160493827,0.251626898,0.4644224847,0.3333333333,0.2274509804,0.3546562978,0.457879005706,7,334,0,736,1,0.3121495327,0.6878504673,0.02052785924,0.02011494253,0.1188280168,0.457879005706,14,334,0,736,1,0.3121495327,0.6878504673,0.04022988506,0.03867403315,0.1663494672,0.477480031552,93,159,45,531,0.6739130435,0.2304347826,0.4434782609,0.369047619,0.2384615385,0.3591905583,0.477480031552,189,159,205,531,0.4796954315,0.2304347826,0.2492606489,0.5431034483,0.2547169811,0.2568016728,,0.3,0.5,,,,,
"The focus has always been on their farm in Groburgstall near Horn, which had been in the family since 1815, and the goods produced there.",0.450069247098,0.460716888593,0.385757556945,0.412530613951,0.413709526125,0.470986339028,,,0,0,0,0,0,0,,0.466511955495,35,277,2,670,0.9459459459,0.2925026399,0.653443306,0.1121794872,0.100286533,0.2671294878,0.466511955495,70,277,67,670,0.5,0.3,21.84%,20.17%,14.46%,0.155589905,0.460334420956,5,328,1,735,0.8333333333,0.3085606773,0.524772656,0.01501501502,0.01474926254,0.08465496432,0.460334420956,19,328,2,735,0.9047619048,0.3085606773,0.5962012274,0.05475504323,0.05163043478,0.1761451396,0.487868906329,54,238,8,692,0.8709677419,0.2559139785,0.6150537634,0.1849315068,0.1525423729,0.3266705273,0.487868906329,109,238,45,692,0.7077922078,0.2559139785,0.4518782293,0.3141210375,0.2175648703,0.3381619753,0.488968765919,77,231,16,691,0.8279569892,0.2505422993,0.5774146899,0.25,0.1920199501,0.3623345087,0.488968765919,116,231,46,691,0.7160493827,0.2505422993,0.4655070834,0.3342939481,0.2278978389,0.3557548096,0.458142344961,7,333,0,737,1,0.3112149533,0.6887850467,0.02058823529,0.02017291066,0.1190834523,0.458142344961,14,333,0,737,1,0.3112149533,0.6887850467,0.04034582133,0.03878116343,0.1667021248,0.477569121310,93,159,45,531,0.6739130435,0.2304347826,0.4434782609,0.369047619,0.2384615385,0.3591905583,0.477569121310,188,159,206,531,0.4771573604,0.2304347826,0.2467225778,0.5417867435,0.2537112011,0.2543800621,,0.3,0.5,,,,,
